Make,proportion
Gordon,4.5031860040978995e-05
Westland Helicopters,4.5031860040978995e-05
CIRRUS DESIGN CORP.,4.5031860040978995e-05
Price,4.5031860040978995e-05
TRICK TRIKES,4.5031860040978995e-05
NORTHWING DESIGN,4.5031860040978995e-05
NORTHWING,4.5031860040978995e-05
GLASFLUGEL,4.5031860040978995e-05
Stewart,4.5031860040978995e-05
ZLIN,4.5031860040978995e-05
Flagg,4.5031860040978995e-05
Larson,4.5031860040978995e-05
CANADAIR LTD,4.5031860040978995e-05
CZECH SPORT AIRCRAFT A S,4.5031860040978995e-05
Downer Aircraft Industries,4.5031860040978995e-05
Valentin,4.5031860040978995e-05
Welch,4.5031860040978995e-05
ZENAIR LTD,4.5031860040978995e-05
Scottish Aviation,4.5031860040978995e-05
Start & Flug,4.5031860040978995e-05
CASSUTT,4.5031860040978995e-05
Six Chuter,4.5031860040978995e-05
Hardy,4.5031860040978995e-05
Shaw,4.5031860040978995e-05
Cunningham,4.5031860040978995e-05
AVID,4.5031860040978995e-05
POWRACHUTE,4.5031860040978995e-05
Erickson,4.5031860040978995e-05
Bird,4.5031860040978995e-05
FAIRCHILD HILLER,4.5031860040978995e-05
Cook,4.5031860040978995e-05
Zimmerman,4.5031860040978995e-05
Twin Commander Acft. Corp.,4.5031860040978995e-05
PIPISTREL DOO AJDOVSCINA,4.5031860040978995e-05
RUTAN,4.5031860040978995e-05
Curtis,4.5031860040978995e-05
FISHER,4.5031860040978995e-05
ZIVKO AERONAUTICS INC,4.5031860040978995e-05
PDPS PZL-BIELSKO,4.5031860040978995e-05
Elliott,4.5031860040978995e-05
Aerotrike,4.5031860040978995e-05
REIMS,4.5031860040978995e-05
Bell Helicopter,3.377389503073424e-05
SONEX AIRCRAFT,3.377389503073424e-05
Ted Smith,3.377389503073424e-05
BEARHAWK,3.377389503073424e-05
Schultz,3.377389503073424e-05
Rockwell Commander,3.377389503073424e-05
Hatz,3.377389503073424e-05
AEROMOT,3.377389503073424e-05
AB SPORTINE AVIACIJA,3.377389503073424e-05
GROB,3.377389503073424e-05
New Standard,3.377389503073424e-05
ROLLADEN-SCHNEIDER OHG,3.377389503073424e-05
APOLLO AIRCRAFT INC,3.377389503073424e-05
Bacon,3.377389503073424e-05
Mcilraith,3.377389503073424e-05
Keller,3.377389503073424e-05
Barr,3.377389503073424e-05
Acro Sport,3.377389503073424e-05
AutoGyro,3.377389503073424e-05
Pzl Warzawa-okecie,3.377389503073424e-05
Keuthan,3.377389503073424e-05
Palmer,3.377389503073424e-05
Upton,3.377389503073424e-05
Jetstream,3.377389503073424e-05
Wallace,3.377389503073424e-05
Ferguson,3.377389503073424e-05
Perth Amboy,3.377389503073424e-05
Mcfarland,3.377389503073424e-05
S.O.C.A.T.A.,3.377389503073424e-05
CELIER AVIATION,3.377389503073424e-05
Costruzioni Aeronautiche Tecna,3.377389503073424e-05
MAXAIR,3.377389503073424e-05
Airship Industries,3.377389503073424e-05
Mueller,3.377389503073424e-05
Continental,3.377389503073424e-05
HONDA AIRCRAFT CO LLC,3.377389503073424e-05
Czech Sport,3.377389503073424e-05
Walton,3.377389503073424e-05
Emroth Emair,3.377389503073424e-05
Reed,3.377389503073424e-05
HAWKER BEECHCRAFT CORPORATION,3.377389503073424e-05
FPNA LLC,3.377389503073424e-05
COX,3.377389503073424e-05
PITTS AEROBATICS,3.377389503073424e-05
Watson,3.377389503073424e-05
Ryan Aeronautical,3.377389503073424e-05
Kirkpatrick,3.377389503073424e-05
Thurston,3.377389503073424e-05
AEROPRO CZ S R O,3.377389503073424e-05
Volmer Aircraft,3.377389503073424e-05
Issoire-aviation,3.377389503073424e-05
Fouga,3.377389503073424e-05
Schlitter,3.377389503073424e-05
Mcclung,3.377389503073424e-05
SIAI MARCHETTI,3.377389503073424e-05
Drake,3.377389503073424e-05
Cessna Ector,3.377389503073424e-05
INTERSTATE,3.377389503073424e-05
Fuji,3.377389503073424e-05
ANTARES,3.377389503073424e-05
ULTRALIGHT AMERICA,3.377389503073424e-05
Aerotechnik,3.377389503073424e-05
Head,3.377389503073424e-05
Graham,3.377389503073424e-05
Mccall,3.377389503073424e-05
DJI,3.377389503073424e-05
Swanson,3.377389503073424e-05
Keith,3.377389503073424e-05
Pereyra,3.377389503073424e-05
"Aerostar, S.a",3.377389503073424e-05
PARKER,3.377389503073424e-05
Remos,3.377389503073424e-05
AEROSTAR S A,3.377389503073424e-05
Porter,3.377389503073424e-05
Burton,3.377389503073424e-05
Conn,3.377389503073424e-05
Steele,3.377389503073424e-05
Peck,3.377389503073424e-05
Burgess,3.377389503073424e-05
Southwest Florida Aviation,3.377389503073424e-05
As+ Ltd,3.377389503073424e-05
ICON AIRCRAFT INC,3.377389503073424e-05
Autogyro,3.377389503073424e-05
SPORTINE AVIACIJA,3.377389503073424e-05
Wohlers,3.377389503073424e-05
Stemme,3.377389503073424e-05
Mohr,3.377389503073424e-05
Stolp Starduster,3.377389503073424e-05
DASSAULT-BREGUET,3.377389503073424e-05
DASSAULT/SUD,3.377389503073424e-05
MEYERS INDUSTRIES INC,3.377389503073424e-05
Vultee,3.377389503073424e-05
SKYKITS CORP,3.377389503073424e-05
PIPER/CUB CRAFTERS,3.377389503073424e-05
Mccarty,3.377389503073424e-05
Ross,3.377389503073424e-05
Tracy,3.377389503073424e-05
BEECH AIRCRAFT,3.377389503073424e-05
AVRO,3.377389503073424e-05
Stanton,3.377389503073424e-05
Hammond,3.377389503073424e-05
Austin,3.377389503073424e-05
Cessna Aircraft Company,3.377389503073424e-05
STEEN,3.377389503073424e-05
AMERICAN GENERAL ACFT CORP,3.377389503073424e-05
Perkins,3.377389503073424e-05
CONSTRUCCIONES AERONAUTICAS SA,3.377389503073424e-05
Day,3.377389503073424e-05
Stephens,3.377389503073424e-05
AEROSTAR ACFT CORP OF TEXAS,3.377389503073424e-05
KAMAN,3.377389503073424e-05
MILLER,3.377389503073424e-05
Abbott,3.377389503073424e-05
Pratt,3.377389503073424e-05
Thomson,3.377389503073424e-05
Giles,3.377389503073424e-05
Cartercopters,3.377389503073424e-05
Avions Mudry Et Cie,3.377389503073424e-05
Schwarz,3.377389503073424e-05
Eaa,3.377389503073424e-05
RAINBOW SKY REACH (PTY) LTD,3.377389503073424e-05
WACO CLASSIC AIRCRAFT CORP,3.377389503073424e-05
INIZIATIVE INDUSTRIALI ITALIAN,3.377389503073424e-05
SIX CHUTER,3.377389503073424e-05
AVIONS ROBIN,3.377389503073424e-05
Interavia,3.377389503073424e-05
Root,3.377389503073424e-05
Good,3.377389503073424e-05
Avions Max Holste,3.377389503073424e-05
Boeing Helicopters Div.,3.377389503073424e-05
Flugzeugbau,3.377389503073424e-05
Avia Stroitel,3.377389503073424e-05
Garrett,3.377389503073424e-05
Interplane,3.377389503073424e-05
Arctic Aircraft Corp.,3.377389503073424e-05
CUBCRAFTERS,3.377389503073424e-05
Davenport,3.377389503073424e-05
XTREMEAIR GMBH,3.377389503073424e-05
SOLO WINGS,3.377389503073424e-05
MORRISEY,3.377389503073424e-05
SCOTTISH AVIATION,3.377389503073424e-05
CubCrafters Inc,3.377389503073424e-05
FLIGHTSTAR INC,3.377389503073424e-05
Rodgers,3.377389503073424e-05
Aeromot,3.377389503073424e-05
Pdps Pzl-bielsko,3.377389503073424e-05
Murray,3.377389503073424e-05
Fetherolf,3.377389503073424e-05
Harmon,3.377389503073424e-05
Sharp,3.377389503073424e-05
Fairchild Dornier,3.377389503073424e-05
Piper/cub Crafters,3.377389503073424e-05
NORTH AMERICAN/AERO CLASSICS,3.377389503073424e-05
THORP,3.377389503073424e-05
FLIGHTSTAR,3.377389503073424e-05
Martin Company,3.377389503073424e-05
Infinity,3.377389503073424e-05
AIRBUS HELICOPTERS INC,3.377389503073424e-05
Raven Industries,3.377389503073424e-05
MX AIRCRAFT LLC,3.377389503073424e-05
QUEST,3.377389503073424e-05
HOWARD AIRCRAFT,3.377389503073424e-05
Snyder,3.377389503073424e-05
Hackney,3.377389503073424e-05
Omf,3.377389503073424e-05
Wittman,3.377389503073424e-05
"Allied Ag Cat Productions, Inc",3.377389503073424e-05
Downer,3.377389503073424e-05
Hawker,3.377389503073424e-05
Short Bros.,3.377389503073424e-05
Evektor-Aerotechnik AS,3.377389503073424e-05
Striplin,3.377389503073424e-05
AEROS LTD,3.377389503073424e-05
SMITH MINIPLANE,3.377389503073424e-05
Steen Skybolt,3.377389503073424e-05
Franklin,3.377389503073424e-05
Waspair,3.377389503073424e-05
HEAD,3.377389503073424e-05
Terry,3.377389503073424e-05
Simmons,3.377389503073424e-05
Henderson,3.377389503073424e-05
Fischer,3.377389503073424e-05
Top Dog,3.377389503073424e-05
SONEX,3.377389503073424e-05
Eclipse Aviation Corporation,3.377389503073424e-05
Ellis,3.377389503073424e-05
Flight Design GMBH,3.377389503073424e-05
Morton,3.377389503073424e-05
Jordan,3.377389503073424e-05
CIRRUS DESIGN CORPORATION,3.377389503073424e-05
Skypower,3.377389503073424e-05
JONKER SAILPLANES (PTY) LTD,3.377389503073424e-05
MOSQUITO,3.377389503073424e-05
Cubcrafters,3.377389503073424e-05
Bakeng,3.377389503073424e-05
General Atomics,3.377389503073424e-05
Tecnam,3.377389503073424e-05
Logan,3.377389503073424e-05
Cgs,3.377389503073424e-05
National Balloon,3.377389503073424e-05
Brennan,3.377389503073424e-05
Schempp-Hirth,3.377389503073424e-05
NELSON,3.377389503073424e-05
Lutz,3.377389503073424e-05
Glaser Dirks,3.377389503073424e-05
Ryan-navion,3.377389503073424e-05
Stolp,3.377389503073424e-05
Noble,3.377389503073424e-05
Higher Class Aviation,3.377389503073424e-05
Piaggio Industrie,3.377389503073424e-05
Sunburst,3.377389503073424e-05
PACIFIC AEROSPACE CORP LTD,3.377389503073424e-05
Piper Aircraft,3.377389503073424e-05
Kennedy,3.377389503073424e-05
Spartan,3.377389503073424e-05
Teague,3.377389503073424e-05
TAYLORCRAFT AVIATION CORP.,3.377389503073424e-05
Trick Trikes,3.377389503073424e-05
Brandt,3.377389503073424e-05
Highcraft,3.377389503073424e-05
EIPPER,3.377389503073424e-05
HUGHES HELICOPTERS INC,3.377389503073424e-05
Long,3.377389503073424e-05
ZENAIR,3.377389503073424e-05
JUST AIRCRAFT LLC,3.377389503073424e-05
AMATEUR BUILT AIRCRAFT,3.377389503073424e-05
CESSNA ECTOR,3.377389503073424e-05
Sonex,3.377389503073424e-05
AMERICAN CHAMPION,3.377389503073424e-05
Berkshire,3.377389503073424e-05
Arrow Aircraft Co.,3.377389503073424e-05
Gulfstream-Schweizer,3.377389503073424e-05
Burnett,3.377389503073424e-05
Black,3.377389503073424e-05
MBB,3.377389503073424e-05
Piper Aircraft Corporation,3.377389503073424e-05
Semco,3.377389503073424e-05
DASSAULT AVIATION,3.377389503073424e-05
Smith Aerostar,3.377389503073424e-05
Bell-transworld,3.377389503073424e-05
EIRIAVION OY,3.377389503073424e-05
UNKNOWN,3.377389503073424e-05
P&M AVIATION LTD,3.377389503073424e-05
737,2.2515930020489498e-05
MONNETT,2.2515930020489498e-05
Airbus Helicopters,2.2515930020489498e-05
VASHON AIRCRAFT,2.2515930020489498e-05
Beachner,2.2515930020489498e-05
GATES LEAR JET CORP.,2.2515930020489498e-05
S.C. Aerostar S.A.,2.2515930020489498e-05
WHITE,2.2515930020489498e-05
BORING ROBERT BURTON,2.2515930020489498e-05
RANS EMPLOYEE FLYING CLUB,2.2515930020489498e-05
Mclaughlin,2.2515930020489498e-05
Tailwind,2.2515930020489498e-05
SILVERLIGHT AVIATION LLC,2.2515930020489498e-05
Phantom Aeronautics,2.2515930020489498e-05
Thatcher,2.2515930020489498e-05
Bull,2.2515930020489498e-05
Bordelon,2.2515930020489498e-05
CASA,2.2515930020489498e-05
DORNIER GMBH,2.2515930020489498e-05
Kauffman,2.2515930020489498e-05
"Wag-aero, Inc.",2.2515930020489498e-05
SABRE,2.2515930020489498e-05
Burch,2.2515930020489498e-05
Stampe,2.2515930020489498e-05
KAWASAKI,2.2515930020489498e-05
Dempsey,2.2515930020489498e-05
PHILLIPS,2.2515930020489498e-05
S.N.I.A.S.,2.2515930020489498e-05
American Eagle,2.2515930020489498e-05
American Aviation Corp. (AAC),2.2515930020489498e-05
Sprague,2.2515930020489498e-05
Grumman American Aviation,2.2515930020489498e-05
FANTASY AIR,2.2515930020489498e-05
Camair Aircraft Corp.,2.2515930020489498e-05
Edwards,2.2515930020489498e-05
DANIELS ALAN L,2.2515930020489498e-05
ARION,2.2515930020489498e-05
FAIRCHILD HELI-PORTER,2.2515930020489498e-05
Curtiss-Wright,2.2515930020489498e-05
VICKERS,2.2515930020489498e-05
Lawrence,2.2515930020489498e-05
Phillips,2.2515930020489498e-05
NEW PIPER,2.2515930020489498e-05
GULFSTREAM AM CORP COMM DIV,2.2515930020489498e-05
AGUSTAWESTLAND SPA,2.2515930020489498e-05
Sportavia-putzer,2.2515930020489498e-05
Flug-und Fahrzeugwerke (ffa),2.2515930020489498e-05
Viking,2.2515930020489498e-05
Eames,2.2515930020489498e-05
CONTINENTAL COPTERS INC,2.2515930020489498e-05
CHALLENGER,2.2515930020489498e-05
COLLINS,2.2515930020489498e-05
J&J Ultralights,2.2515930020489498e-05
HARRIS PIERCE,2.2515930020489498e-05
Vangrunsven,2.2515930020489498e-05
ALLEN,2.2515930020489498e-05
HOFFMAN,2.2515930020489498e-05
QUAD CITY ULTRALIGHT ACFT CORP,2.2515930020489498e-05
Golden Eagle,2.2515930020489498e-05
Sproul,2.2515930020489498e-05
Costruzioni Aeronautiche,2.2515930020489498e-05
Airborne,2.2515930020489498e-05
Strissel,2.2515930020489498e-05
PIGGOTT JOHN H,2.2515930020489498e-05
PITCAIRN,2.2515930020489498e-05
BEAGLE,2.2515930020489498e-05
BIRCHLER BOYD,2.2515930020489498e-05
SCHWEIZER(HUGHES)AIRCRAFT CORP,2.2515930020489498e-05
MIKOYAN GUREVICH,2.2515930020489498e-05
PIEL,2.2515930020489498e-05
CubCrafters,2.2515930020489498e-05
EMBRAER S.A.,2.2515930020489498e-05
BLACK DONALD,2.2515930020489498e-05
AUTOGYRO,2.2515930020489498e-05
Keesler,2.2515930020489498e-05
Stump,2.2515930020489498e-05
Gulfstream American Corp,2.2515930020489498e-05
Fagan,2.2515930020489498e-05
Monerai,2.2515930020489498e-05
AEROTRIKE,2.2515930020489498e-05
AGUSTA AEROSPACE CORP,2.2515930020489498e-05
FAIRCHILD(HOWARD),2.2515930020489498e-05
CHANCE VOUGHT,2.2515930020489498e-05
CRAWFORD,2.2515930020489498e-05
AMERICAN LEGEND,2.2515930020489498e-05
Marino,2.2515930020489498e-05
Aeroprakt,2.2515930020489498e-05
Ham,2.2515930020489498e-05
Air Tractor Inc,2.2515930020489498e-05
Found Aircraft Canada Inc,2.2515930020489498e-05
HAWKER AIRCRAFT LTD,2.2515930020489498e-05
BUCKEYE AVIATION,2.2515930020489498e-05
Pearson,2.2515930020489498e-05
Bussey,2.2515930020489498e-05
Aviation International Rotors,2.2515930020489498e-05
Liberty,2.2515930020489498e-05
Schweizer Aircraft Corp,2.2515930020489498e-05
AEROPRAKT,2.2515930020489498e-05
SCHUMACHER,2.2515930020489498e-05
QUICKSILVER ENTERPRISES INC,2.2515930020489498e-05
REIMS AVIATION SA,2.2515930020489498e-05
Goldwing,2.2515930020489498e-05
Md Helicopters,2.2515930020489498e-05
Extra Flugzeugbau Gmbh,2.2515930020489498e-05
Jahns,2.2515930020489498e-05
Watts,2.2515930020489498e-05
Fantasy Air,2.2515930020489498e-05
Ultralight Flight,2.2515930020489498e-05
Mcdonald,2.2515930020489498e-05
CENTRAIR,2.2515930020489498e-05
Sawyer,2.2515930020489498e-05
Benham,2.2515930020489498e-05
Mayala,2.2515930020489498e-05
"Thrush Aircraft, Inc.",2.2515930020489498e-05
Davison,2.2515930020489498e-05
Beech Aircraft Corporation,2.2515930020489498e-05
DeHavilland,2.2515930020489498e-05
ARADO-FLUGZEUGWERKE GMBH,2.2515930020489498e-05
ALVAREZ MARVIN R,2.2515930020489498e-05
Skov-papworth,2.2515930020489498e-05
SKYKITS USA CORP,2.2515930020489498e-05
AVIA STROITEL,2.2515930020489498e-05
Eclipse Aviation,2.2515930020489498e-05
Sadler,2.2515930020489498e-05
Lamb,2.2515930020489498e-05
Durbin,2.2515930020489498e-05
Appel,2.2515930020489498e-05
Univar,2.2515930020489498e-05
Syracuse,2.2515930020489498e-05
Carpenter,2.2515930020489498e-05
Eads Socata,2.2515930020489498e-05
Lancair Company,2.2515930020489498e-05
Ellsworth,2.2515930020489498e-05
Mercer,2.2515930020489498e-05
Eldredge,2.2515930020489498e-05
Aviat Inc,2.2515930020489498e-05
Waco Classic Aircraft Corp.,2.2515930020489498e-05
American Legend Aircraft Co.,2.2515930020489498e-05
Hess,2.2515930020489498e-05
Bishop,2.2515930020489498e-05
Allegro,2.2515930020489498e-05
Weiss,2.2515930020489498e-05
Adkins,2.2515930020489498e-05
Micco Aircraft Company,2.2515930020489498e-05
Scheibe,2.2515930020489498e-05
Gulfstream American Corp.,2.2515930020489498e-05
Murrayair,2.2515930020489498e-05
Vector,2.2515930020489498e-05
CULVER,2.2515930020489498e-05
AIR COMMAND,2.2515930020489498e-05
TRAVEL AIR,2.2515930020489498e-05
Gemini Int'l.,2.2515930020489498e-05
Hirsch,2.2515930020489498e-05
Messerschmitt,2.2515930020489498e-05
BAE SYSTEMS,2.2515930020489498e-05
AYRES THRUSH,2.2515930020489498e-05
HUGHES AERO CORP,2.2515930020489498e-05
HPH LTD,2.2515930020489498e-05
Barnett,2.2515930020489498e-05
JUST AIRCRAFT,2.2515930020489498e-05
"Wolseley Motors, Inc.",2.2515930020489498e-05
"Arrow Falcon Exporters, Inc.",2.2515930020489498e-05
STOL,2.2515930020489498e-05
VARGA AIRCRAFT CORP.,2.2515930020489498e-05
M-SQUARED AIRCRAFT,2.2515930020489498e-05
JDT,2.2515930020489498e-05
JONES,2.2515930020489498e-05
AMS Flight,2.2515930020489498e-05
Stevenson,2.2515930020489498e-05
Hodges,2.2515930020489498e-05
North American Aviation Div.,2.2515930020489498e-05
Airframes Unlimited,2.2515930020489498e-05
Rocket Flyers,2.2515930020489498e-05
Northwing,2.2515930020489498e-05
Schweizer Aircraft Corp.,2.2515930020489498e-05
Caproni Vizzola Cos. Aero.,2.2515930020489498e-05
Devereux,2.2515930020489498e-05
Skystar,2.2515930020489498e-05
Classic Aircraft Corp,2.2515930020489498e-05
New,2.2515930020489498e-05
Steven W. Jones,2.2515930020489498e-05
Gunnoe,2.2515930020489498e-05
Page,2.2515930020489498e-05
Dodd,2.2515930020489498e-05
DAY WILLIAM L,2.2515930020489498e-05
KITFOX,2.2515930020489498e-05
Hulliberger,2.2515930020489498e-05
Sheppard,2.2515930020489498e-05
Levick,2.2515930020489498e-05
Croke,2.2515930020489498e-05
Mayfield,2.2515930020489498e-05
Walters,2.2515930020489498e-05
Iniziative Industriali Italian,2.2515930020489498e-05
DAYTON A BABCOCK,2.2515930020489498e-05
AUTOGYRO GMBH,2.2515930020489498e-05
HAL,2.2515930020489498e-05
FUNK,2.2515930020489498e-05
GADDIS MICHAEL,2.2515930020489498e-05
ROSE,2.2515930020489498e-05
Saab-scania,2.2515930020489498e-05
Shook,2.2515930020489498e-05
Quad City Aircraft Corp,2.2515930020489498e-05
AIRCRAFT MFG & DVLPMT CO,2.2515930020489498e-05
BEECH AIRCRAFT CORPORATION,2.2515930020489498e-05
BELL HELICOPTER CO,2.2515930020489498e-05
Senior Aero Sport,2.2515930020489498e-05
Grumman Acft Eng,2.2515930020489498e-05
Cubcrafter,2.2515930020489498e-05
LONG,2.2515930020489498e-05
Gross,2.2515930020489498e-05
Eagle Balloons,2.2515930020489498e-05
WILLIAMS HELICOPTER CORP,2.2515930020489498e-05
GRENIER RAYMOND,2.2515930020489498e-05
BOWERS FLY BABY,2.2515930020489498e-05
Mellema,2.2515930020489498e-05
Sanders,2.2515930020489498e-05
Applebay,2.2515930020489498e-05
Hahn,2.2515930020489498e-05
Williamson,2.2515930020489498e-05
Brooks,2.2515930020489498e-05
Billings/humbyrd,2.2515930020489498e-05
Arthur,2.2515930020489498e-05
Everett,2.2515930020489498e-05
Callahan,2.2515930020489498e-05
Aviat Aircraft Inc.,2.2515930020489498e-05
Pippert,2.2515930020489498e-05
Barker,2.2515930020489498e-05
Bingelis,2.2515930020489498e-05
Dixon,2.2515930020489498e-05
Kucklick,2.2515930020489498e-05
Nolen,2.2515930020489498e-05
EDGE,2.2515930020489498e-05
TROM WAYNE,2.2515930020489498e-05
S C AEROSTAR S A,2.2515930020489498e-05
G-DAWG LLC,2.2515930020489498e-05
Piper Aerostar,2.2515930020489498e-05
Pilgrim,2.2515930020489498e-05
Shannon,2.2515930020489498e-05
Eller,2.2515930020489498e-05
Grenier,2.2515930020489498e-05
Waltz,2.2515930020489498e-05
Howard Aircraft,2.2515930020489498e-05
Hildebrandt,2.2515930020489498e-05
Hiperlight,2.2515930020489498e-05
Bowers Flybaby,2.2515930020489498e-05
COMMANDER AIRCRAFT CO,2.2515930020489498e-05
JOE SALOMONE,2.2515930020489498e-05
AIR CREATION USA LLC,2.2515930020489498e-05
AEROSTAR,2.2515930020489498e-05
GROSCH,2.2515930020489498e-05
Cameron Balloon,2.2515930020489498e-05
Bass,2.2515930020489498e-05
Potts,2.2515930020489498e-05
Golden Circle Air,2.2515930020489498e-05
Nolan,2.2515930020489498e-05
Beaver,2.2515930020489498e-05
HEINLEIN GEORGE,2.2515930020489498e-05
Sturges,2.2515930020489498e-05
VAUGHN,2.2515930020489498e-05
CALVIN NATE H,2.2515930020489498e-05
DOWNER,2.2515930020489498e-05
PERTH AMBOY,2.2515930020489498e-05
SCHEMPP-HIRTH FLUGZEUGBAU,2.2515930020489498e-05
CLIFF,2.2515930020489498e-05
SLINGSBY,2.2515930020489498e-05
FISHER MICHAEL E,2.2515930020489498e-05
Mustang,2.2515930020489498e-05
Bowman,2.2515930020489498e-05
Aerostar International Inc,2.2515930020489498e-05
Charles,2.2515930020489498e-05
Aircraft Parts & Dev. Corp,2.2515930020489498e-05
Zengel,2.2515930020489498e-05
Mdhi,2.2515930020489498e-05
Hutton,2.2515930020489498e-05
"Md Helicopters, Inc.",2.2515930020489498e-05
Jacobs,2.2515930020489498e-05
Sloan,2.2515930020489498e-05
Beard,2.2515930020489498e-05
Lowe,2.2515930020489498e-05
Irwin,2.2515930020489498e-05
Ellsberg,2.2515930020489498e-05
Rhoades,2.2515930020489498e-05
Scorpion Too,2.2515930020489498e-05
Bennet,2.2515930020489498e-05
HAWKER BEECH,2.2515930020489498e-05
PPHU EKOLOT,2.2515930020489498e-05
