Accident.Number,proportion
DEN87LA205,1.1249985937517579e-05
DEN87DTE02,1.1249985937517579e-05
SEA87FA152,1.1249985937517579e-05
CHI87IA183B,1.1249985937517579e-05
CHI87IA183A,1.1249985937517579e-05
NYC87LA218,1.1249985937517579e-05
MKC87LA154,1.1249985937517579e-05
MIA87LA221,1.1249985937517579e-05
FTW87LA186,1.1249985937517579e-05
CHI87LA184,1.1249985937517579e-05
CHI87LA182,1.1249985937517579e-05
CHI87DEV03,1.1249985937517579e-05
BFO87FA050,1.1249985937517579e-05
FTW87LA187,1.1249985937517579e-05
DEN87IA207,1.1249985937517579e-05
MKC87LA155,1.1249985937517579e-05
DEN87LA208,1.1249985937517579e-05
DEN87LA206,1.1249985937517579e-05
SEA87LA154,1.1249985937517579e-05
NYC87LA214,1.1249985937517579e-05
SEA87LA160,1.1249985937517579e-05
SEA87LA155,1.1249985937517579e-05
NYC87LA223,1.1249985937517579e-05
NYC87LA221,1.1249985937517579e-05
NYC87LA213,1.1249985937517579e-05
MKC87LA156,1.1249985937517579e-05
LAX87LA292,1.1249985937517579e-05
LAX87FA291,1.1249985937517579e-05
LAX87FA290B,1.1249985937517579e-05
DEN87LA209,1.1249985937517579e-05
DEN87DTG01,1.1249985937517579e-05
DEN87DTE03,1.1249985937517579e-05
ANC87LA114,1.1249985937517579e-05
LAX87FA290A,1.1249985937517579e-05
CHI87FA185,1.1249985937517579e-05
ANC87FA115,1.1249985937517579e-05
SEA87LA157,1.1249985937517579e-05
NYC87LA222,1.1249985937517579e-05
LAX87LA294,1.1249985937517579e-05
LAX87LA293,1.1249985937517579e-05
LAX87DVD04,1.1249985937517579e-05
LAX87DUG06,1.1249985937517579e-05
FTW87LA189,1.1249985937517579e-05
FTW87DQG02,1.1249985937517579e-05
CHI87LA186,1.1249985937517579e-05
CHI87DEE09,1.1249985937517579e-05
ATL87LA226,1.1249985937517579e-05
SEA87FA158,1.1249985937517579e-05
LAX87LA295,1.1249985937517579e-05
DEN87LA210,1.1249985937517579e-05
CHI87LA189,1.1249985937517579e-05
CHI87FA187,1.1249985937517579e-05
ATL87LA227,1.1249985937517579e-05
LAX87IA303,1.1249985937517579e-05
LAX87FA296A,1.1249985937517579e-05
DEN87FA213,1.1249985937517579e-05
SEA87LA159,1.1249985937517579e-05
NYC87LA219,1.1249985937517579e-05
MKC87LA158,1.1249985937517579e-05
MKC87LA157,1.1249985937517579e-05
LAX87LA297,1.1249985937517579e-05
LAX87FA298,1.1249985937517579e-05
LAX87FA296B,1.1249985937517579e-05
DEN87LA211,1.1249985937517579e-05
ATL87LA228,1.1249985937517579e-05
MIA87LA224,1.1249985937517579e-05
FTW87FA190,1.1249985937517579e-05
MKC87FA159,1.1249985937517579e-05
CHI87IA188B,1.1249985937517579e-05
CHI87IA188A,1.1249985937517579e-05
ATL87DEK02,1.1249985937517579e-05
ANC87FA117,1.1249985937517579e-05
MKC87LA160,1.1249985937517579e-05
MKC87DCA03,1.1249985937517579e-05
LAX87LA299,1.1249985937517579e-05
FTW87LA192,1.1249985937517579e-05
FTW87DRG06,1.1249985937517579e-05
FTW87DRA08,1.1249985937517579e-05
DEN87LA214,1.1249985937517579e-05
ATL87DEI11,1.1249985937517579e-05
ANC87LA116,1.1249985937517579e-05
NYC87IA227B,1.1249985937517579e-05
NYC87IA227A,1.1249985937517579e-05
LAX87FA300,1.1249985937517579e-05
BFO87LA051,1.1249985937517579e-05
ATL87DLQ04,1.1249985937517579e-05
NYC87LA224,1.1249985937517579e-05
FTW87LA191,1.1249985937517579e-05
ANC87LA120,1.1249985937517579e-05
ANC87FA118,1.1249985937517579e-05
CHI87FA191,1.1249985937517579e-05
NYC87LA226,1.1249985937517579e-05
NYC87FA225,1.1249985937517579e-05
FTW87LA193,1.1249985937517579e-05
CHI87LA202,1.1249985937517579e-05
ATL87LA229,1.1249985937517579e-05
ANC87LA119,1.1249985937517579e-05
FTW87LA194,1.1249985937517579e-05
NYC87LA230,1.1249985937517579e-05
LAX87IA304,1.1249985937517579e-05
FTW87FA196,1.1249985937517579e-05
BFO87FA053,1.1249985937517579e-05
NYC87LA231B,1.1249985937517579e-05
NYC87LA231A,1.1249985937517579e-05
LAX87LA302,1.1249985937517579e-05
DEN87LA215,1.1249985937517579e-05
SEA87FA162A,1.1249985937517579e-05
NYC87LA229,1.1249985937517579e-05
LAX87LA289,1.1249985937517579e-05
LAX87DUJ09,1.1249985937517579e-05
FTW87LA195,1.1249985937517579e-05
FTW87DRD14,1.1249985937517579e-05
ANC87LA121,1.1249985937517579e-05
SEA87FA162B,1.1249985937517579e-05
FTW87FA198,1.1249985937517579e-05
FTW87FA197,1.1249985937517579e-05
DEN87FA216,1.1249985937517579e-05
SEA87LA164,1.1249985937517579e-05
LAX87DVA11,1.1249985937517579e-05
LAX87DJA08,1.1249985937517579e-05
BFO87LA054,1.1249985937517579e-05
ATL87DEK03,1.1249985937517579e-05
ANC87LA122,1.1249985937517579e-05
NYC87DNC12,1.1249985937517579e-05
MIA87WA225,1.1249985937517579e-05
ATL87FA230,1.1249985937517579e-05
LAX87LA351,1.1249985937517579e-05
DEN87LA217,1.1249985937517579e-05
CHI87LA213,1.1249985937517579e-05
ATL87LA233,1.1249985937517579e-05
ATL87LA231,1.1249985937517579e-05
MKC87FA161,1.1249985937517579e-05
NYC87LA234,1.1249985937517579e-05
NYC87LA233,1.1249985937517579e-05
MKC87LA164,1.1249985937517579e-05
LAX87LA307,1.1249985937517579e-05
LAX87LA305,1.1249985937517579e-05
FTW87LA201,1.1249985937517579e-05
FTW87LA200,1.1249985937517579e-05
DEN87LA222,1.1249985937517579e-05
ATL87LA232,1.1249985937517579e-05
SEA87FA165,1.1249985937517579e-05
NYC87LA235,1.1249985937517579e-05
LAX87FA306,1.1249985937517579e-05
DEN87FA220,1.1249985937517579e-05
DEN87FA219,1.1249985937517579e-05
DEN87FA218,1.1249985937517579e-05
DCA87RA047,1.1249985937517579e-05
DCA87MA046,1.1249985937517579e-05
BFO87LA059,1.1249985937517579e-05
MKC87LA162,1.1249985937517579e-05
LAX87LA301,1.1249985937517579e-05
FTW87LA199,1.1249985937517579e-05
ANC87LA124,1.1249985937517579e-05
ANC87LA123,1.1249985937517579e-05
SEA87FA166,1.1249985937517579e-05
MKC87FA163,1.1249985937517579e-05
DEN87LA221,1.1249985937517579e-05
BFO87FA056,1.1249985937517579e-05
SEA87LA168,1.1249985937517579e-05
SEA87LA167,1.1249985937517579e-05
CHI87LA192,1.1249985937517579e-05
BFO87LA055,1.1249985937517579e-05
ANC87LA125,1.1249985937517579e-05
NYC87FA272,1.1249985937517579e-05
FTW87DRD11,1.1249985937517579e-05
ATL87FA234,1.1249985937517579e-05
SEA87LA169,1.1249985937517579e-05
FTW87LA204,1.1249985937517579e-05
CHI87LA193,1.1249985937517579e-05
ATL87LA237,1.1249985937517579e-05
ATL87FA235,1.1249985937517579e-05
SEA87LA170,1.1249985937517579e-05
LAX87LA308,1.1249985937517579e-05
FTW87LA205,1.1249985937517579e-05
FTW87LA202,1.1249985937517579e-05
FTW87DRD13,1.1249985937517579e-05
ANC87LA126,1.1249985937517579e-05
FTW87FA203,1.1249985937517579e-05
SEA87LA171,1.1249985937517579e-05
DEN87DTK01,1.1249985937517579e-05
SEA87LA172,1.1249985937517579e-05
NYC87MA236B,1.1249985937517579e-05
NYC87MA236A,1.1249985937517579e-05
MKC87LA166,1.1249985937517579e-05
MIA87LA227,1.1249985937517579e-05
DEN87LA223,1.1249985937517579e-05
LAX87DUG07,1.1249985937517579e-05
BFO87FA057,1.1249985937517579e-05
BFO87DHD08,1.1249985937517579e-05
SEA87LA173,1.1249985937517579e-05
DEN87DTI01,1.1249985937517579e-05
NYC87FAMS2,1.1249985937517579e-05
NYC87DHJ02,1.1249985937517579e-05
MKC87FA165,1.1249985937517579e-05
CHI87NA194,1.1249985937517579e-05
MIA87LA228,1.1249985937517579e-05
LAX87LA313,1.1249985937517579e-05
ATL87LA236,1.1249985937517579e-05
SEA87LA174,1.1249985937517579e-05
MIA87IA229,1.1249985937517579e-05
MIA87FA231,1.1249985937517579e-05
LAX87FA309,1.1249985937517579e-05
LAX87DUM05,1.1249985937517579e-05
FTW87FA206B,1.1249985937517579e-05
FTW87FA206A,1.1249985937517579e-05
DEN87FA226,1.1249985937517579e-05
CHI87LA196,1.1249985937517579e-05
CHI87FA195,1.1249985937517579e-05
SEA87LA175,1.1249985937517579e-05
NYC87LA239,1.1249985937517579e-05
NYC87LA238,1.1249985937517579e-05
LAX87LA312,1.1249985937517579e-05
LAX87LA311,1.1249985937517579e-05
ATL87LA239,1.1249985937517579e-05
ANC87LA128,1.1249985937517579e-05
ANC87LA127,1.1249985937517579e-05
LAX87LA316,1.1249985937517579e-05
LAX87LA310,1.1249985937517579e-05
BFO87LA058,1.1249985937517579e-05
MIA87LA230,1.1249985937517579e-05
FTW87DRD12,1.1249985937517579e-05
DEN87LA227,1.1249985937517579e-05
ATL87LA238,1.1249985937517579e-05
ANC87LA133,1.1249985937517579e-05
SEA87LA176,1.1249985937517579e-05
LAX87LA314,1.1249985937517579e-05
MKC87LA167,1.1249985937517579e-05
MIA87LA232,1.1249985937517579e-05
FTW87DQG03,1.1249985937517579e-05
DEN87DTE04,1.1249985937517579e-05
CHI87DEM12,1.1249985937517579e-05
ATL87LA241,1.1249985937517579e-05
ANC87LA129,1.1249985937517579e-05
ATL87FA240,1.1249985937517579e-05
MKC87FA169,1.1249985937517579e-05
MIA87FA234,1.1249985937517579e-05
DEN87FA224,1.1249985937517579e-05
SEA87LA177,1.1249985937517579e-05
MKC87LA168,1.1249985937517579e-05
MIA87LA233,1.1249985937517579e-05
SEA87FA178,1.1249985937517579e-05
ATL87FA243,1.1249985937517579e-05
ATL87DMG02,1.1249985937517579e-05
SEA87LA184,1.1249985937517579e-05
MKC87DPG03,1.1249985937517579e-05
LAX87LA317,1.1249985937517579e-05
LAX87FA318,1.1249985937517579e-05
ATL87LA242,1.1249985937517579e-05
NYC87FA241,1.1249985937517579e-05
NYC87FA240,1.1249985937517579e-05
LAX87LA319,1.1249985937517579e-05
LAX87DUJ10,1.1249985937517579e-05
DEN87LA228,1.1249985937517579e-05
LAX87FAMS4,1.1249985937517579e-05
DEN87LA229,1.1249985937517579e-05
CHI87LA206,1.1249985937517579e-05
CHI87LA199,1.1249985937517579e-05
ATL87LA247,1.1249985937517579e-05
ATL87FA244,1.1249985937517579e-05
ANC87LA136,1.1249985937517579e-05
SEA87LA179,1.1249985937517579e-05
CHI87FA197,1.1249985937517579e-05
LAX87LA328,1.1249985937517579e-05
LAX87LA320,1.1249985937517579e-05
LAX87LA315,1.1249985937517579e-05
CHI87FA198,1.1249985937517579e-05
ATL87LA245,1.1249985937517579e-05
ANC87LA130,1.1249985937517579e-05
ATL87LA246,1.1249985937517579e-05
NYC87LA242,1.1249985937517579e-05
MIA87FA236B,1.1249985937517579e-05
NYC87LA232,1.1249985937517579e-05
MIA87FA236A,1.1249985937517579e-05
LAX87DUG08,1.1249985937517579e-05
CHI87DEX08,1.1249985937517579e-05
ANC87LA131,1.1249985937517579e-05
LAX87DUJ11,1.1249985937517579e-05
ATL87FA257,1.1249985937517579e-05
NYC87DNE05,1.1249985937517579e-05
ANC87LA132,1.1249985937517579e-05
LAX87LA322,1.1249985937517579e-05
SEA87FA180,1.1249985937517579e-05
NYC87IA258,1.1249985937517579e-05
MIA87IA237,1.1249985937517579e-05
MIA87FA239,1.1249985937517579e-05
CHI87IA201,1.1249985937517579e-05
NYC87LA245,1.1249985937517579e-05
LAX87LA321,1.1249985937517579e-05
CHI87FA212,1.1249985937517579e-05
ANC87LA145,1.1249985937517579e-05
ANC87LA134,1.1249985937517579e-05
CHI87LA200,1.1249985937517579e-05
MIA87LA238,1.1249985937517579e-05
ATL87DKG06,1.1249985937517579e-05
MKC87LA170,1.1249985937517579e-05
LAX87LA323,1.1249985937517579e-05
FTW87LA207,1.1249985937517579e-05
CHI87LA207,1.1249985937517579e-05
BFO87LA061,1.1249985937517579e-05
ATL87DLT04,1.1249985937517579e-05
ANC87LA135,1.1249985937517579e-05
DEN87FA230,1.1249985937517579e-05
DEN87DTE05,1.1249985937517579e-05
ATL87FA248,1.1249985937517579e-05
NYC87LA246,1.1249985937517579e-05
MIA87LA240,1.1249985937517579e-05
ATL87DEI12,1.1249985937517579e-05
ANC87LA151,1.1249985937517579e-05
FTW87FA208,1.1249985937517579e-05
SEA87LA181,1.1249985937517579e-05
LAX87LA324,1.1249985937517579e-05
FTW87FA209,1.1249985937517579e-05
DEN87LA233,1.1249985937517579e-05
BFO87FA062,1.1249985937517579e-05
ANC87LA142,1.1249985937517579e-05
ANC87FA140,1.1249985937517579e-05
SEA87LA182,1.1249985937517579e-05
FTW87FA210,1.1249985937517579e-05
DEN87LA236,1.1249985937517579e-05
CHI87LA203,1.1249985937517579e-05
ATL87LA251,1.1249985937517579e-05
ANC87LA139,1.1249985937517579e-05
ANC87FA138,1.1249985937517579e-05
ANC87FA137,1.1249985937517579e-05
DEN87LA232,1.1249985937517579e-05
NYC87FA244,1.1249985937517579e-05
NYC87LA247,1.1249985937517579e-05
LAX87LA325,1.1249985937517579e-05
FTW87LA211,1.1249985937517579e-05
CHI87LA205,1.1249985937517579e-05
CHI87LA204,1.1249985937517579e-05
ATL87LA249,1.1249985937517579e-05
ANC87LA144,1.1249985937517579e-05
ANC87LA141,1.1249985937517579e-05
ANC87FA146,1.1249985937517579e-05
SEA87LA183,1.1249985937517579e-05
LAX87IA326,1.1249985937517579e-05
BFO87LA063,1.1249985937517579e-05
MIA87LA241,1.1249985937517579e-05
LAX87LA329,1.1249985937517579e-05
LAX87LA327,1.1249985937517579e-05
FTW87LA212,1.1249985937517579e-05
DEN87FA231,1.1249985937517579e-05
ANC87LA148,1.1249985937517579e-05
ANC87LA143,1.1249985937517579e-05
ATL87FA250,1.1249985937517579e-05
LAX87FA331,1.1249985937517579e-05
DEN87FA234,1.1249985937517579e-05
ATL87LA252,1.1249985937517579e-05
LAX87LA330,1.1249985937517579e-05
DEN87DTG02,1.1249985937517579e-05
CHI87LA210,1.1249985937517579e-05
CHI87LA208,1.1249985937517579e-05
LAX87FA332,1.1249985937517579e-05
CHI87LA209,1.1249985937517579e-05
NYC87DHA02,1.1249985937517579e-05
NYC87LA256,1.1249985937517579e-05
SEA87FA185,1.1249985937517579e-05
MIA87LA243,1.1249985937517579e-05
ATL87LA254B,1.1249985937517579e-05
NYC87DGM03,1.1249985937517579e-05
DEN87LA235,1.1249985937517579e-05
BFO87LA064,1.1249985937517579e-05
ATL87LA253,1.1249985937517579e-05
ATL87DEI13,1.1249985937517579e-05
ATL87LA254A,1.1249985937517579e-05
SEA87LA186,1.1249985937517579e-05
NYC87FA251,1.1249985937517579e-05
NYC87FA250,1.1249985937517579e-05
NYC87FA249,1.1249985937517579e-05
FTW87FA213,1.1249985937517579e-05
ATL87FA255,1.1249985937517579e-05
MIA87LA245,1.1249985937517579e-05
MIA87LA244,1.1249985937517579e-05
LAX87LA333,1.1249985937517579e-05
LAX87DJA09,1.1249985937517579e-05
ATL87LA256,1.1249985937517579e-05
ANC87LA155,1.1249985937517579e-05
NYC87FA252,1.1249985937517579e-05
FTW87FA214,1.1249985937517579e-05
CHI87LA211,1.1249985937517579e-05
NYC87LA248,1.1249985937517579e-05
LAX87FA335,1.1249985937517579e-05
FTW87DPJ08,1.1249985937517579e-05
DEN87FA237,1.1249985937517579e-05
FTW87LA216,1.1249985937517579e-05
FTW87LA215,1.1249985937517579e-05
DEN87LA240,1.1249985937517579e-05
DEN87LA238,1.1249985937517579e-05
ATL87LA258,1.1249985937517579e-05
SEA87LA187,1.1249985937517579e-05
LAX87LA336,1.1249985937517579e-05
LAX87FA337,1.1249985937517579e-05
NYC87LA253,1.1249985937517579e-05
LAX87DUG09,1.1249985937517579e-05
FTW87LA218,1.1249985937517579e-05
ANC87LA160,1.1249985937517579e-05
ANC87LA152,1.1249985937517579e-05
ANC87LA150,1.1249985937517579e-05
ANC87LA149,1.1249985937517579e-05
ANC87LA147,1.1249985937517579e-05
FTW87LA217,1.1249985937517579e-05
SEA87LA188,1.1249985937517579e-05
FTW87FA219,1.1249985937517579e-05
ATL87LA259,1.1249985937517579e-05
ATL87DKG07,1.1249985937517579e-05
ANC87FA153,1.1249985937517579e-05
NYC87LA255,1.1249985937517579e-05
LAX87LA342,1.1249985937517579e-05
CHI87DEE10,1.1249985937517579e-05
BFO87FA065,1.1249985937517579e-05
ANC87LA159,1.1249985937517579e-05
ANC87LA156,1.1249985937517579e-05
MIA87LA247,1.1249985937517579e-05
MIA87FA248,1.1249985937517579e-05
MIA87IA246,1.1249985937517579e-05
DEN87LA241,1.1249985937517579e-05
ATL87LA260,1.1249985937517579e-05
ANC87LA169,1.1249985937517579e-05
ANC87LA157,1.1249985937517579e-05
ANC87LA154,1.1249985937517579e-05
MIA87LA249,1.1249985937517579e-05
FTW87LA220,1.1249985937517579e-05
NYC87FA257,1.1249985937517579e-05
FTW87LA221,1.1249985937517579e-05
MKC87FA172,1.1249985937517579e-05
LAX87LA339,1.1249985937517579e-05
LAX87LA338,1.1249985937517579e-05
FTW87DPJ07,1.1249985937517579e-05
ANC87LA161,1.1249985937517579e-05
ANC87LA158,1.1249985937517579e-05
NYC87FA260,1.1249985937517579e-05
DEN87DTM01,1.1249985937517579e-05
NYC87LA259,1.1249985937517579e-05
MIA87LA251,1.1249985937517579e-05
NYC87LA261,1.1249985937517579e-05
MIA87FA250B,1.1249985937517579e-05
MIA87FA250A,1.1249985937517579e-05
SEA87LA189,1.1249985937517579e-05
MKC87LA175,1.1249985937517579e-05
MKC87LA174,1.1249985937517579e-05
MKC87LA173,1.1249985937517579e-05
LAX87LA345,1.1249985937517579e-05
LAX87LA340,1.1249985937517579e-05
CHI87LA218,1.1249985937517579e-05
CHI87LA215,1.1249985937517579e-05
ATL87LA263,1.1249985937517579e-05
ANC87LA162,1.1249985937517579e-05
LAX87FA341,1.1249985937517579e-05
FTW87FA222,1.1249985937517579e-05
DEN87LA242,1.1249985937517579e-05
ANC87FA165,1.1249985937517579e-05
LAX87LA344,1.1249985937517579e-05
LAX87LA343,1.1249985937517579e-05
CHI87LA220,1.1249985937517579e-05
CHI87LA216,1.1249985937517579e-05
CHI87LA214,1.1249985937517579e-05
BFO87LA066,1.1249985937517579e-05
ANC87LA166,1.1249985937517579e-05
ANC87LA164,1.1249985937517579e-05
SEA87FA190,1.1249985937517579e-05
MKC87LA176,1.1249985937517579e-05
MIA87IA256,1.1249985937517579e-05
SEA87LA191,1.1249985937517579e-05
MIA87LA254,1.1249985937517579e-05
FTW87FA223,1.1249985937517579e-05
DEN87DTI02,1.1249985937517579e-05
MIA87LA253,1.1249985937517579e-05
CHI87LA217,1.1249985937517579e-05
CHI87FA219,1.1249985937517579e-05
LAX87LA349,1.1249985937517579e-05
LAX87DVA12,1.1249985937517579e-05
CHI87DEX09,1.1249985937517579e-05
ANC87LA163,1.1249985937517579e-05
MIA87FA257,1.1249985937517579e-05
MKC87LA177,1.1249985937517579e-05
MIA87LA252,1.1249985937517579e-05
FTW87DPJ09,1.1249985937517579e-05
BFO87DID04,1.1249985937517579e-05
ATL87LA265,1.1249985937517579e-05
SEA87MA192,1.1249985937517579e-05
SEA87LA193,1.1249985937517579e-05
MIA87LA258,1.1249985937517579e-05
FTW87LA227,1.1249985937517579e-05
ATL87LA261,1.1249985937517579e-05
NYC87FA262,1.1249985937517579e-05
MIA87FA259,1.1249985937517579e-05
ATL87FA262,1.1249985937517579e-05
NYC87LA269,1.1249985937517579e-05
FTW87LA224,1.1249985937517579e-05
DEN87LA239,1.1249985937517579e-05
CHI87LA221,1.1249985937517579e-05
CHI87DEC05,1.1249985937517579e-05
ATL87LA266,1.1249985937517579e-05
MKC87LA178,1.1249985937517579e-05
MIA87FA260,1.1249985937517579e-05
DEN87LA245,1.1249985937517579e-05
SEA87LA196,1.1249985937517579e-05
SEA87LA195,1.1249985937517579e-05
NYC87LA271,1.1249985937517579e-05
NYC87LA267,1.1249985937517579e-05
NYC87LA254,1.1249985937517579e-05
MKC87LA180,1.1249985937517579e-05
MKC87LA179,1.1249985937517579e-05
LAX87LA347,1.1249985937517579e-05
LAX87LA346,1.1249985937517579e-05
DEN87LA244,1.1249985937517579e-05
CHI87LA226,1.1249985937517579e-05
CHI87LA224,1.1249985937517579e-05
ANC87LA168,1.1249985937517579e-05
ANC87LA167,1.1249985937517579e-05
MIA87LA263,1.1249985937517579e-05
NYC87LA268,1.1249985937517579e-05
LAX87DVD05,1.1249985937517579e-05
FTW87FA225,1.1249985937517579e-05
FTW87DRG07,1.1249985937517579e-05
SEA87FA194,1.1249985937517579e-05
NYC87LA237,1.1249985937517579e-05
LAX87LA348,1.1249985937517579e-05
DEN87LA243,1.1249985937517579e-05
CHI87LA223,1.1249985937517579e-05
CHI87LA222,1.1249985937517579e-05
BFO87LA069,1.1249985937517579e-05
BFO87LA067,1.1249985937517579e-05
ATL87LA264,1.1249985937517579e-05
NYC87FA264,1.1249985937517579e-05
MIA87RA261,1.1249985937517579e-05
MKC87LA184,1.1249985937517579e-05
DEN87LA246,1.1249985937517579e-05
CHI87LA225,1.1249985937517579e-05
NYC87LA263,1.1249985937517579e-05
NYC87FA265,1.1249985937517579e-05
MIA87IA264B,1.1249985937517579e-05
MIA87IA264A,1.1249985937517579e-05
NYC87LA266,1.1249985937517579e-05
MKC87LA182,1.1249985937517579e-05
MKC87LA181,1.1249985937517579e-05
MIA87LA262,1.1249985937517579e-05
ANC87LA170,1.1249985937517579e-05
MIA87LA266,1.1249985937517579e-05
SEA87LA197,1.1249985937517579e-05
LAX87FA350,1.1249985937517579e-05
DEN87LA248,1.1249985937517579e-05
DEN87LA247,1.1249985937517579e-05
ATL87FA268,1.1249985937517579e-05
FTW87LA228,1.1249985937517579e-05
DEN87LA249,1.1249985937517579e-05
ATL87LA267,1.1249985937517579e-05
MKC87LA183,1.1249985937517579e-05
MIA87LA265,1.1249985937517579e-05
DEN88DQA01,1.1249985937517579e-05
DEN88FA001,1.1249985937517579e-05
CHI88DEP01,1.1249985937517579e-05
ANC88LA002,1.1249985937517579e-05
ANC88LA001,1.1249985937517579e-05
MIA88FA001,1.1249985937517579e-05
NYC88LA001,1.1249985937517579e-05
FTW88LA001,1.1249985937517579e-05
BFO88IA001,1.1249985937517579e-05
ATL88LA001,1.1249985937517579e-05
ATL88LA003,1.1249985937517579e-05
ATL88LA002,1.1249985937517579e-05
ANC88LA003,1.1249985937517579e-05
LAX88LA002,1.1249985937517579e-05
LAX88FA001,1.1249985937517579e-05
DEN88FA002,1.1249985937517579e-05
MIA88LA004,1.1249985937517579e-05
LAX88LA005,1.1249985937517579e-05
LAX88LA004,1.1249985937517579e-05
LAX88LA003,1.1249985937517579e-05
CHI88FA001,1.1249985937517579e-05
LAX88FA006,1.1249985937517579e-05
MIA88FA003,1.1249985937517579e-05
DEN88LA010B,1.1249985937517579e-05
CHI88LA002,1.1249985937517579e-05
CHI88IA003,1.1249985937517579e-05
ATL88IA074,1.1249985937517579e-05
MKC88LA001,1.1249985937517579e-05
DEN88LA010A,1.1249985937517579e-05
DEN88LA004,1.1249985937517579e-05
NYC88LA003,1.1249985937517579e-05
NYC88LA002,1.1249985937517579e-05
SEA88LA001,1.1249985937517579e-05
MKC88LA002,1.1249985937517579e-05
MIA88LA014,1.1249985937517579e-05
LAX88LA007,1.1249985937517579e-05
DEN88LA003,1.1249985937517579e-05
ATL88LA004,1.1249985937517579e-05
SEA88LA003,1.1249985937517579e-05
SEA88LA002,1.1249985937517579e-05
MIA88FA005,1.1249985937517579e-05
FTW88DPJ01,1.1249985937517579e-05
SEA88LA004,1.1249985937517579e-05
LAX88LA008,1.1249985937517579e-05
FTW88LA004,1.1249985937517579e-05
DEN88LA005,1.1249985937517579e-05
MKC88LA011,1.1249985937517579e-05
FTW88LA003,1.1249985937517579e-05
FTW88LA002,1.1249985937517579e-05
FTW88DRD01,1.1249985937517579e-05
ATL88LA006,1.1249985937517579e-05
ATL88LA005,1.1249985937517579e-05
ATL88FA007,1.1249985937517579e-05
NYC88LA004,1.1249985937517579e-05
LAX88IA009,1.1249985937517579e-05
BFO88FA002,1.1249985937517579e-05
ATL88LA008,1.1249985937517579e-05
MKC88LA006,1.1249985937517579e-05
LAX88LA011,1.1249985937517579e-05
LAX88LA010,1.1249985937517579e-05
DEN88LA006,1.1249985937517579e-05
ANC88LA005,1.1249985937517579e-05
MIA88FA006,1.1249985937517579e-05
BFO88LA005,1.1249985937517579e-05
BFO88DIG01,1.1249985937517579e-05
ATL88LA009,1.1249985937517579e-05
FTW88DRG01,1.1249985937517579e-05
NYC88LA008,1.1249985937517579e-05
LAX88FA014,1.1249985937517579e-05
DEN88LA007,1.1249985937517579e-05
ATL88DMG01,1.1249985937517579e-05
SEA88LA005,1.1249985937517579e-05
LAX88LA012,1.1249985937517579e-05
FTW88DQG01,1.1249985937517579e-05
DEN88LA008,1.1249985937517579e-05
CHI88LA004,1.1249985937517579e-05
ATL88DKG05,1.1249985937517579e-05
LAX88LA013,1.1249985937517579e-05
