Model,proportion
206-L3,0.00013513970066556303
OH-58A+,0.00013513970066556303
EXEC 162F,0.00013513970066556303
EMB-110P1,0.00013513970066556303
DA 20-A1,0.00013513970066556303
FALCON XP,0.00013513970066556303
YMF,0.00013513970066556303
CH701,0.00013513970066556303
N3N-3,0.00013513970066556303
PA-44-180T,0.00013513970066556303
ASK-21,0.00013513970066556303
R172,0.00013513970066556303
T-28C,0.00013513970066556303
PA-17,0.00013513970066556303
337D,0.00013513970066556303
AT 301,0.00013513970066556303
S 2R,0.00013513970066556303
737-500,0.00013513970066556303
S2R-T15,0.00013513970066556303
18A,0.00013513970066556303
AT-301A,0.00013513970066556303
PA-18A 150,0.00013513970066556303
A-9B,0.00013513970066556303
747-422,0.00013513970066556303
TH-55,0.00013513970066556303
A-1C-200,0.00013513970066556303
500-S,0.00013513970066556303
AS-350B,0.00013513970066556303
PC12,0.00013513970066556303
DGA-15P,0.00013513970066556303
AG5B,0.00013513970066556303
F90,0.00013513970066556303
SA-227AC,0.00013513970066556303
SD3-60,0.00013513970066556303
RV 4,0.00013513970066556303
S12,0.00013513970066556303
F172,0.00013513970066556303
ROTORWAY EXECUTIVE,0.00013513970066556303
C172,0.00013513970066556303
AT-6G,0.00013513970066556303
PIETENPOL AIRCAMPER,0.00013513970066556303
222UT,0.00013513970066556303
QUICKIE 2,0.00013513970066556303
551,0.00013513970066556303
DSA-1,0.00013513970066556303
LIGHTNING,0.00013513970066556303
14-19-3A,0.00013513970066556303
S-66A,0.00013513970066556303
J3-C65,0.00013513970066556303
Lancair 360,0.00013513970066556303
AT-400A,0.00013513970066556303
A-9,0.00013513970066556303
PA-39,0.00013513970066556303
V-77,0.00013513970066556303
OH 58A,0.00012387805894343277
Velocity,0.00012387805894343277
206L3,0.00012387805894343277
STANDARD CIRRUS,0.00012387805894343277
2-33A,0.00012387805894343277
M20G,0.00012387805894343277
A220,0.00012387805894343277
PA28-161,0.00012387805894343277
320C,0.00012387805894343277
PA-22-20,0.00012387805894343277
PA-30B,0.00012387805894343277
P337H,0.00012387805894343277
47D-1,0.00012387805894343277
HAWK,0.00012387805894343277
T188,0.00012387805894343277
767-332,0.00012387805894343277
EXECUTIVE,0.00012387805894343277
F-1,0.00012387805894343277
45,0.00012387805894343277
Varieze,0.00012387805894343277
335,0.00012387805894343277
90A,0.00012387805894343277
757-251,0.00012387805894343277
E33,0.00012387805894343277
SA-227,0.00012387805894343277
S1C,0.00012387805894343277
S-12,0.00012387805894343277
B60,0.00012387805894343277
S1S,0.00012387805894343277
747-200F,0.00012387805894343277
LANCAIR IV,0.00012387805894343277
R44 - II,0.00012387805894343277
CH601,0.00012387805894343277
MIDGET MUSTANG,0.00012387805894343277
M-20F,0.00012387805894343277
M-20E,0.00012387805894343277
REVO,0.00012387805894343277
S-35,0.00012387805894343277
Christen Eagle II,0.00012387805894343277
PA28-181,0.00012387805894343277
BABY GREAT LAKES,0.00012387805894343277
SEA REY,0.00012387805894343277
G 164A,0.00012387805894343277
T206,0.00012387805894343277
MU-2B-20,0.00012387805894343277
STARDUSTER II,0.00012387805894343277
DA 20 C1,0.00012387805894343277
210H,0.00012387805894343277
B,0.00012387805894343277
T210H,0.00012387805894343277
1124,0.00012387805894343277
RV7A,0.00012387805894343277
A300,0.00012387805894343277
AEROSTAR 601,0.00012387805894343277
SGS 1-26B,0.00012387805894343277
RX 8,0.00012387805894343277
35-C33A,0.00012387805894343277
NA-265-80,0.00012387805894343277
A109E,0.00012387805894343277
UH1H,0.00012387805894343277
SNJ-6,0.00011261641722130252
S-55A,0.00011261641722130252
112TCA,0.00011261641722130252
RV-10,0.00011261641722130252
Thorp T-18,0.00011261641722130252
Pitts S-2B,0.00011261641722130252
M20S,0.00011261641722130252
PIPER SPORT,0.00011261641722130252
SNJ-4,0.00011261641722130252
SA-315B,0.00011261641722130252
PA-28-200,0.00011261641722130252
47-G5,0.00011261641722130252
DHC 2,0.00011261641722130252
U206A,0.00011261641722130252
2,0.00011261641722130252
J3C 65,0.00011261641722130252
14-19,0.00011261641722130252
401B,0.00011261641722130252
DC-9-30,0.00011261641722130252
14-13,0.00011261641722130252
EC130,0.00011261641722130252
PA 18-135,0.00011261641722130252
S-55B,0.00011261641722130252
MXL II,0.00011261641722130252
SA-226-TC,0.00011261641722130252
480,0.00011261641722130252
S2,0.00011261641722130252
PA24-250,0.00011261641722130252
U206C,0.00011261641722130252
P180,0.00011261641722130252
685,0.00011261641722130252
A119,0.00011261641722130252
F-51D,0.00011261641722130252
CL-600-2B16,0.00011261641722130252
BE-77,0.00011261641722130252
T-28A,0.00011261641722130252
T-210,0.00011261641722130252
UH 12E,0.00011261641722130252
BC12,0.00011261641722130252
CL600 2D24,0.00011261641722130252
Navion,0.00011261641722130252
TOMCAT MK5A,0.00011261641722130252
Vans RV-4,0.00011261641722130252
M-7-235B,0.00011261641722130252
440,0.00011261641722130252
CC18-180,0.00011261641722130252
PA28R-200,0.00011261641722130252
TEENIE TWO,0.00011261641722130252
O-58B,0.00011261641722130252
47-D1,0.00011261641722130252
A-75,0.00011261641722130252
BUSHBY MUSTANG II,0.00011261641722130252
L-19E,0.00011261641722130252
SR-20,0.00011261641722130252
VANS RV-8,0.00011261641722130252
EXEC 90,0.00011261641722130252
TH-13T,0.00011261641722130252
185C,0.00011261641722130252
ZODIAC 601XL,0.00011261641722130252
PA 46 350P,0.00011261641722130252
EA500,0.00011261641722130252
206 L-1,0.00011261641722130252
65-90,0.00011261641722130252
U206B,0.00011261641722130252
OH-13E/M74,0.00011261641722130252
UH 1H,0.00011261641722130252
737-3H4,0.00011261641722130252
C99,0.00011261641722130252
429,0.00011261641722130252
MU-2B-40,0.00011261641722130252
LC41,0.00011261641722130252
90,0.00011261641722130252
E162,0.00011261641722130252
ROTORWAY EXEC 162F,0.00011261641722130252
AT 802,0.00011261641722130252
510,0.00011261641722130252
A320-211,0.00011261641722130252
DC3,0.00011261641722130252
164B,0.00011261641722130252
Glasair III,0.00011261641722130252
F28F,0.00011261641722130252
KR-1,0.00011261641722130252
AT-6,0.00011261641722130252
206L-4,0.00011261641722130252
PA 16,0.00011261641722130252
PA32-300,0.00011261641722130252
415D,0.00011261641722130252
MX-7-180,0.00011261641722130252
336,0.00011261641722130252
PA-22/20,0.00011261641722130252
PA22-150,0.00011261641722130252
T210J,0.00011261641722130252
MXT-7-180A,0.00011261641722130252
CALLAIR A-9B,0.00011261641722130252
Lancair 320,0.00011261641722130252
T-210N,0.00011261641722130252
PA60,0.00011261641722130252
600-S2C,0.00010135477549917226
320B,0.00010135477549917226
Dragonfly,0.00010135477549917226
DH-82A,0.00010135477549917226
H-391B,0.00010135477549917226
DC-6B,0.00010135477549917226
G-164-A,0.00010135477549917226
ERCOUPE 415-C,0.00010135477549917226
LC42-550FG,0.00010135477549917226
W-8,0.00010135477549917226
502B,0.00010135477549917226
DC-10-30F,0.00010135477549917226
CL600 2B19,0.00010135477549917226
FIRESTAR,0.00010135477549917226
S-77A,0.00010135477549917226
VANS RV-10,0.00010135477549917226
RAF 2000 GTX SE,0.00010135477549917226
D75N1,0.00010135477549917226
PA38-112,0.00010135477549917226
AT-6C,0.00010135477549917226
ATR72,0.00010135477549917226
47-G2,0.00010135477549917226
C-172,0.00010135477549917226
TH-55A,0.00010135477549917226
747-122,0.00010135477549917226
CJ-6A,0.00010135477549917226
727-227,0.00010135477549917226
PA 20,0.00010135477549917226
P206A,0.00010135477549917226
727-225A,0.00010135477549917226
TWINSTAR,0.00010135477549917226
DA40,0.00010135477549917226
J-3C,0.00010135477549917226
727-231,0.00010135477549917226
95-B55B,0.00010135477549917226
11CC,0.00010135477549917226
TITAN TORNADO,0.00010135477549917226
Aventura II,0.00010135477549917226
206-L1,0.00010135477549917226
65-B80,0.00010135477549917226
56TC,0.00010135477549917226
A 1,0.00010135477549917226
MD80,0.00010135477549917226
BUCCANEER II,0.00010135477549917226
BT-13A,0.00010135477549917226
M18,0.00010135477549917226
QUICKSILVER,0.00010135477549917226
DC-9,0.00010135477549917226
P210R,0.00010135477549917226
TU-206G,0.00010135477549917226
NAVION B,0.00010135477549917226
REMOS GX,0.00010135477549917226
PITTS S-1,0.00010135477549917226
7ACA,0.00010135477549917226
210-5(205),0.00010135477549917226
SEAWIND 3000,0.00010135477549917226
S550,0.00010135477549917226
S6,0.00010135477549917226
681,0.00010135477549917226
PA 32R-300,0.00010135477549917226
BE-36,0.00010135477549917226
A-188B,0.00010135477549917226
Rotorway Exec 90,0.00010135477549917226
B-35,0.00010135477549917226
500N,0.00010135477549917226
B-55,0.00010135477549917226
777-222,0.00010135477549917226
ATR-72-212,0.00010135477549917226
DC-65,0.00010135477549917226
ASW-27,0.00010135477549917226
206-B3,0.00010135477549917226
A75N1 (PT17),0.00010135477549917226
SU-29,0.00010135477549917226
PA18-150,0.00010135477549917226
HELICYCLE,0.00010135477549917226
LA-250,0.00010135477549917226
LS-4,0.00010135477549917226
25D,0.00010135477549917226
SNJ-2,0.00010135477549917226
PA36,0.00010135477549917226
DC-9-15,0.00010135477549917226
P206C,0.00010135477549917226
DREAM MACHINE,0.00010135477549917226
DC-8-63,0.00010135477549917226
BN-2A,9.009313377704202e-05
AT602,9.009313377704202e-05
HP-18,9.009313377704202e-05
360,9.009313377704202e-05
M-62A-3,9.009313377704202e-05
222U,9.009313377704202e-05
415 C,9.009313377704202e-05
10A,9.009313377704202e-05
MU-2B-36,9.009313377704202e-05
Lancair Legacy,9.009313377704202e-05
MT-7-235,9.009313377704202e-05
737-291,9.009313377704202e-05
BREEZY,9.009313377704202e-05
B737-300,9.009313377704202e-05
AS 350,9.009313377704202e-05
QUESTAIR VENTURE,9.009313377704202e-05
727-222,9.009313377704202e-05
B300,9.009313377704202e-05
PA-12-150,9.009313377704202e-05
C-45G,9.009313377704202e-05
737-8H4,9.009313377704202e-05
747-300,9.009313377704202e-05
PA-18-105 SPECIAL,9.009313377704202e-05
MINI-500,9.009313377704202e-05
AS350 B3,9.009313377704202e-05
J-35,9.009313377704202e-05
MU-2B-25,9.009313377704202e-05
AT-502A,9.009313377704202e-05
RV10,9.009313377704202e-05
DC-8-61,9.009313377704202e-05
SGS 1-36,9.009313377704202e-05
230,9.009313377704202e-05
208A,9.009313377704202e-05
RALLY 3,9.009313377704202e-05
SGS2-33A,9.009313377704202e-05
206L4,9.009313377704202e-05
L-23 SUPER BLANIK,9.009313377704202e-05
KOLB MARK III,9.009313377704202e-05
BO-105C,9.009313377704202e-05
BC12 D,9.009313377704202e-05
G102,9.009313377704202e-05
AS350-B2,9.009313377704202e-05
R22 BETA II,9.009313377704202e-05
Murphy Rebel,9.009313377704202e-05
AS355,9.009313377704202e-05
J-3C-65,9.009313377704202e-05
S-1A,9.009313377704202e-05
MU-2B,9.009313377704202e-05
AR-1,9.009313377704202e-05
CALLAIR A-9,9.009313377704202e-05
G58,9.009313377704202e-05
210-5,9.009313377704202e-05
180E,9.009313377704202e-05
H18,9.009313377704202e-05
IV,9.009313377704202e-05
737-524,9.009313377704202e-05
G-103A,9.009313377704202e-05
A300-600,9.009313377704202e-05
DC-8-71,9.009313377704202e-05
172 RG,9.009313377704202e-05
14-19-3,9.009313377704202e-05
L 23 SUPER BLANIK,9.009313377704202e-05
MONNETT MONI,9.009313377704202e-05
G-1159,9.009313377704202e-05
AT401,9.009313377704202e-05
FIREFLY 8-24,9.009313377704202e-05
CL 600 2C10,9.009313377704202e-05
737-824,9.009313377704202e-05
LANCAIR IV P,9.009313377704202e-05
Aerostar 601P,9.009313377704202e-05
SA226,9.009313377704202e-05
PW-5,9.009313377704202e-05
747-121,9.009313377704202e-05
S-76B,9.009313377704202e-05
L-39C,9.009313377704202e-05
AS-350-BA,9.009313377704202e-05
Vans RV-6,9.009313377704202e-05
PA 18A 150,9.009313377704202e-05
C-24R,9.009313377704202e-05
PA 28R-201,9.009313377704202e-05
DC-9-83,9.009313377704202e-05
206-B,9.009313377704202e-05
PA-30-160,9.009313377704202e-05
SIDEWINDER,9.009313377704202e-05
TU206A,9.009313377704202e-05
280,9.009313377704202e-05
EMB-120ER,9.009313377704202e-05
PA 24,9.009313377704202e-05
47G-2A-1,9.009313377704202e-05
737-823,9.009313377704202e-05
DHC-8,9.009313377704202e-05
M4,9.009313377704202e-05
DC-8-71F,9.009313377704202e-05
PA-32RT,9.009313377704202e-05
EMB-500,9.009313377704202e-05
T-188C,9.009313377704202e-05
A 1B,9.009313377704202e-05
STOL CH 701,9.009313377704202e-05
SAFARI,9.009313377704202e-05
AS 350 BA,9.009313377704202e-05
B75,9.009313377704202e-05
PA 28-236,9.009313377704202e-05
RV6-A,9.009313377704202e-05
VARI EZE,9.009313377704202e-05
J3L-65,9.009313377704202e-05
CC11-100,9.009313377704202e-05
S1,9.009313377704202e-05
MINI 500,9.009313377704202e-05
M-5-220C,9.009313377704202e-05
47G5,9.009313377704202e-05
M-18,9.009313377704202e-05
BC12-D1,9.009313377704202e-05
206L1,9.009313377704202e-05
BEAVER DHC 2,9.009313377704202e-05
337F,9.009313377704202e-05
24R,9.009313377704202e-05
601,9.009313377704202e-05
AX8-88,9.009313377704202e-05
PA31-350,9.009313377704202e-05
T337,9.009313377704202e-05
337A,9.009313377704202e-05
COZY,9.009313377704202e-05
CCK-1865,9.009313377704202e-05
LUSCOMBE 8A,9.009313377704202e-05
B95A,9.009313377704202e-05
PA-42,9.009313377704202e-05
M-20K,9.009313377704202e-05
V77,9.009313377704202e-05
BEAVER DHC-2 MK.1,9.009313377704202e-05
M5-235C,7.883149205491177e-05
Cavalon,7.883149205491177e-05
AA1C,7.883149205491177e-05
G103 TWIN ASTIR,7.883149205491177e-05
S-58ET,7.883149205491177e-05
L-23,7.883149205491177e-05
M-18 DROMADER,7.883149205491177e-05
G 103 TWIN II,7.883149205491177e-05
KITFOX IV 1200,7.883149205491177e-05
AS-350,7.883149205491177e-05
T337C,7.883149205491177e-05
U-206,7.883149205491177e-05
RS-15,7.883149205491177e-05
Zodiac 601XL,7.883149205491177e-05
AT-802,7.883149205491177e-05
BOEING 737-8AS,7.883149205491177e-05
G 164,7.883149205491177e-05
R22 - BETA,7.883149205491177e-05
HA-420,7.883149205491177e-05
LONG EZE,7.883149205491177e-05
AIRCAMPER,7.883149205491177e-05
MD 900,7.883149205491177e-05
737-3B7,7.883149205491177e-05
BE-60,7.883149205491177e-05
TC-45J,7.883149205491177e-05
DOMINATOR,7.883149205491177e-05
CL600-2B19,7.883149205491177e-05
KITFOX SPEEDSTER,7.883149205491177e-05
PIETENPOL,7.883149205491177e-05
RV9,7.883149205491177e-05
MU-300,7.883149205491177e-05
BE-99,7.883149205491177e-05
H-35,7.883149205491177e-05
SA-100,7.883149205491177e-05
7HC,7.883149205491177e-05
747-123,7.883149205491177e-05
C-172M,7.883149205491177e-05
185B,7.883149205491177e-05
PA 11,7.883149205491177e-05
U-206G,7.883149205491177e-05
14-19-2,7.883149205491177e-05
727-251,7.883149205491177e-05
ATR42,7.883149205491177e-05
AT402,7.883149205491177e-05
STARDUSTER TOO SA300,7.883149205491177e-05
RALLY RX7,7.883149205491177e-05
S-7,7.883149205491177e-05
PA-25-235C,7.883149205491177e-05
737-201,7.883149205491177e-05
C-150,7.883149205491177e-05
E33A,7.883149205491177e-05
WACO YMF,7.883149205491177e-05
BL-17-30A,7.883149205491177e-05
YMF-F5C,7.883149205491177e-05
A321 231,7.883149205491177e-05
M-18A DROMADER,7.883149205491177e-05
PZL-104 WILGA 80,7.883149205491177e-05
17 30,7.883149205491177e-05
J3C-85,7.883149205491177e-05
ASW-19,7.883149205491177e-05
P-35,7.883149205491177e-05
SC7,7.883149205491177e-05
DHC-2 MK. I(L20A),7.883149205491177e-05
A55,7.883149205491177e-05
SA-341G,7.883149205491177e-05
787-9,7.883149205491177e-05
DC-10-40,7.883149205491177e-05
NA-265-65,7.883149205491177e-05
777-223,7.883149205491177e-05
47G-4,7.883149205491177e-05
MX,7.883149205491177e-05
P2002 SIERRA,7.883149205491177e-05
H 295,7.883149205491177e-05
Lancair 235,7.883149205491177e-05
EMB-120,7.883149205491177e-05
T310Q,7.883149205491177e-05
47J-2A,7.883149205491177e-05
PA 18A,7.883149205491177e-05
J3F-65,7.883149205491177e-05
PA 31-350,7.883149205491177e-05
A319-111,7.883149205491177e-05
VANS RV-6A,7.883149205491177e-05
SNJ,7.883149205491177e-05
737-2H4,7.883149205491177e-05
GLASAIR II,7.883149205491177e-05
J-5A,7.883149205491177e-05
UH-12A,7.883149205491177e-05
HH-43F,7.883149205491177e-05
PA 28-235,7.883149205491177e-05
VENTURE,7.883149205491177e-05
Seawind 3000,7.883149205491177e-05
L-5,7.883149205491177e-05
Kitfox III,7.883149205491177e-05
MINIPLANE,7.883149205491177e-05
CL600 2C10,7.883149205491177e-05
R22 MARINER,7.883149205491177e-05
3101,7.883149205491177e-05
TB10,7.883149205491177e-05
B737-400,7.883149205491177e-05
PA-44,7.883149205491177e-05
TIGER MOTH DH 82A,7.883149205491177e-05
G-164D,7.883149205491177e-05
D-45,7.883149205491177e-05
47J,7.883149205491177e-05
EA-300,7.883149205491177e-05
REVOLUTION MINI 500,7.883149205491177e-05
P2004 BRAVO,7.883149205491177e-05
737-232,7.883149205491177e-05
TB-10,7.883149205491177e-05
FIREFLY 8B,7.883149205491177e-05
532,7.883149205491177e-05
175C,7.883149205491177e-05
RV 8,7.883149205491177e-05
MX-7-180A,7.883149205491177e-05
8C,7.883149205491177e-05
III,7.883149205491177e-05
HIGHLANDER,7.883149205491177e-05
C-90,7.883149205491177e-05
A55S,7.883149205491177e-05
TBM700,7.883149205491177e-05
214B-1,7.883149205491177e-05
BARRACUDA,7.883149205491177e-05
HORNET,7.883149205491177e-05
767-200,7.883149205491177e-05
BN2A,7.883149205491177e-05
95 B55 (T42A),7.883149205491177e-05
MAGNUM IX,7.883149205491177e-05
36A,7.883149205491177e-05
AS-350BA,7.883149205491177e-05
PA-28-180D,7.883149205491177e-05
114-B,7.883149205491177e-05
520,7.883149205491177e-05
MD88,7.883149205491177e-05
235,7.883149205491177e-05
PA44,7.883149205491177e-05
S2-R,7.883149205491177e-05
VORTEX,7.883149205491177e-05
Glasair,7.883149205491177e-05
J4A,7.883149205491177e-05
J230-SP,7.883149205491177e-05
APACHE SPORT,7.883149205491177e-05
205A,7.883149205491177e-05
TH-1L,7.883149205491177e-05
VANS RV-7A,7.883149205491177e-05
Lancair,7.883149205491177e-05
GIV,7.883149205491177e-05
DA-20,7.883149205491177e-05
DHC-6-100,7.883149205491177e-05
RUTAN LONG EZ,7.883149205491177e-05
M-7,7.883149205491177e-05
SPORTSMAN GS-2,7.883149205491177e-05
EVANS VP-1,7.883149205491177e-05
112B,7.883149205491177e-05
CH 750,7.883149205491177e-05
AS350 B2,7.883149205491177e-05
RV-3A,7.883149205491177e-05
S7,7.883149205491177e-05
MA-1B,7.883149205491177e-05
PA-20-135,7.883149205491177e-05
GC 1B,7.883149205491177e-05
Avid Magnum,7.883149205491177e-05
